Fase,Data,Horário,Mandante,Visitante,Placar Mandante,Placar Visitante
R21,2002-10-20,,Atlético Paranaense,Internacional,2,3
R21,2002-10-20,,Goiás,Figueirense,1,0
R21,2002-10-20,,Juventude,Coritiba,5,3
R21,2002-10-20,,São Caetano,Paysandu,2,1
R21,2002-10-20,,Cruzeiro,Atlético Mineiro,1,2
R21,2002-10-20,,Corinthians,Ponte Preta,1,0
R21,2002-10-20,,Guarani,São Paulo,1,2
R21,2002-10-20,,Vitória,Flamengo,1,2
R22,2002-10-23,,Figueirense,Flamengo,2,1
R22,2002-10-23,,São Caetano,Cruzeiro,1,1
R22,2002-10-23,,Portuguesa,Guarani,2,0
R22,2002-10-23,,Fluminense,Goiás,2,2
R22,2002-10-23,,Paysandu,Santos,2,1
R22,2002-10-23,,Bahia,Vasco,4,2
R22,2002-10-23,,Ponte Preta,Vitória,1,1
R22,2002-10-23,,Corinthians,Palmeiras,2,2
R22,2002-10-23,,Paraná,Gama,2,1
R23,2002-10-26,,Santos,Flamengo,3,0
R23,2002-10-26,,Internacional,Grêmio,0,1
R23,2002-10-26,,Atlético Paranaense,Coritiba,1,0
R23,2002-10-26,,Gama,Goiás,0,1
R23,2002-10-26,,Juventude,Figueirense,3,2
R23,2002-10-26,,Portuguesa,São Paulo,1,3
R23,2002-10-26,,Botafogo,Fluminense,2,3
R23,2002-10-28,,Guarani,Ponte Preta,2,4
R24,2002-10-30,,Atlético Mineiro,Internacional,3,2
R24,2002-10-30,,Palmeiras,Botafogo,2,1
R24,2002-10-30,,Flamengo,Corinthians,0,1
R24,2002-10-30,,Grêmio,Atlético Paranaense,2,1
R24,2002-10-30,,Coritiba,Cruzeiro,3,1
R24,2002-10-30,,Figueirense,São Caetano,1,2
R24,2002-10-30,,Bahia,Santos,1,1
R24,2002-10-30,,Paysandu,Goiás,1,2
R24,2002-10-31,,São Paulo,Ponte Preta,5,2
R24,2002-10-31,,Paraná,Juventude,3,1
R24,2002-10-31,,Fluminense,Vasco,2,1
R25,2002-11-02,,Guarani,Santos,0,2
R25,2002-11-02,,Internacional,Coritiba,0,1
R25,2002-11-02,,Flamengo,Botafogo,2,0
R25,2002-11-03,,Paysandu,Figueirense,2,1
R25,2002-11-03,,Ponte Preta,Portuguesa,0,0
R25,2002-11-03,,Goiás,Paraná,4,0
R25,2002-11-03,,São Caetano,Juventude,2,1
R25,2002-11-03,,Corinthians,Fluminense,0,2
R25,2002-11-03,,Cruzeiro,Grêmio,3,2
R25,2002-11-03,,Vitória,Bahia,1,0
R25,2002-11-03,,Vasco,Palmeiras,1,0
R25,2002-11-03,,Atlético Paranaense,Atlético Mineiro,2,2
R26,2002-11-06,,Fluminense,Palmeiras,0,3
R26,2002-11-06,,São Caetano,Internacional,1,1
R26,2002-11-06,,São Paulo,Vasco,5,3
R26,2002-11-06,,Atlético Paranaense,Paysandu,2,1
R26,2002-11-06,,Gama,Cruzeiro,2,3
R26,2002-11-06,,Figueirense,Grêmio,0,2
R26,2002-11-06,,Vitória,Guarani,3,1
R26,2002-11-07,,Paraná,Botafogo,2,0
R26,2002-11-07,,Atlético Mineiro,Coritiba,3,1
R26,2002-11-07,,Corinthians,Portuguesa,5,2
R27,2002-11-09,,Cruzeiro,Atlético Paranaense,4,1
R27,2002-11-09,,Vasco,Vitória,4,1
R27,2002-11-09,,Paysandu,Fluminense,3,2
R27,2002-11-09,,Grêmio,São Caetano,2,2
R27,2002-11-09,,Santos,Ponte Preta,1,3
R27,2002-11-10,,Goiás,Atlético Mineiro,3,1
R27,2002-11-10,,Juventude,Internacional,3,2
R27,2002-11-10,,Portuguesa,Flamengo,1,2
R27,2002-11-10,,Coritiba,Paraná,2,0
R27,2002-11-10,,Guarani,Bahia,1,1
R27,2002-11-10,,Botafogo,Corinthians,2,1
R28,2002-11-13,,Atlético Mineiro,Gama,6,4
R28,2002-11-13,,Palmeiras,Flamengo,1,1
R28,2002-11-13,,Internacional,Cruzeiro,0,1
R28,2002-11-13,,Bahia,Corinthians,0,0
R28,2002-11-13,,Juventude,Paysandu,0,0
R28,2002-11-13,,Vasco,Ponte Preta,2,0
R28,2002-11-13,,Coritiba,Figueirense,1,2
R28,2002-11-14,,Paraná,Grêmio,1,1
R28,2002-11-14,,Guarani,Botafogo,2,0
R28,2002-11-14,,Fluminense,Portuguesa,2,0
R28,2002-11-14,,São Paulo,Vitória,3,2
R29,2002-11-17,,Flamengo,Guarani,2,2
R29,2002-11-17,,Vitória,Palmeiras,4,3
R29,2002-11-17,,Gama,Coritiba,4,0
R29,2002-11-17,,Corinthians,Vasco,1,1
R29,2002-11-17,,Portuguesa,Bahia,2,4
R29,2002-11-17,,Atlético Paranaense,Juventude,4,0
R29,2002-11-17,,Grêmio,Atlético Mineiro,1,0
R29,2002-11-17,,Cruzeiro,Goiás,2,0
R29,2002-11-17,,Paysandu,Internacional,0,2
R29,2002-11-17,,São Caetano,Santos,3,2
R29,2002-11-17,,Figueirense,Paraná,2,2
R29,2002-11-17,,Ponte Preta,Fluminense,2,3
R29,2002-11-17,16:00,Botafogo,São Paulo,0,1
QF,2002-11-24,,Atlético Mineiro,Corinthians,2,6
QF,2002-11-24,,Grêmio,Juventude,0,0
QF,2002-11-24,,Fluminense,São Caetano,3,0
QF,2002-11-24,,Santos,São Paulo,3,1
QF,2002-11-27,,São Caetano,Fluminense,2,0
QF,2002-11-27,,Juventude,Grêmio,0,1
QF,2002-11-27,,Corinthians,Atlético Mineiro,2,1
QF,2002-11-28,,São Paulo,Santos,1,2
SF,2002-12-01,,Fluminense,Corinthians,1,0
SF,2002-12-01,,Santos,Grêmio,3,0
SF,2002-12-04,,Corinthians,Fluminense,3,2
SF,2002-12-04,19:40,Grêmio,Santos,1,0
F,2002-12-08,,Santos,Corinthians,2,0
F,2002-12-15,,Corinthians,Santos,2,3
